1	-2472276.570363
2	-251651.184124
3	-25214.632308
1	105.342057
2	71.258572
3	43.683728
4	26.560545
5	17.524394
6	11.913198
7	-347.978966
8	-39.132387
9	2.796829
10	12.034671
11	-3068.936085
12	-410.353520
13	-48.845301
14	0.910946
15	11.225381
1	77.728445
2	48.887672
3	-17.503942
1	-169.489728
1	-112.592726
1	436.135380
1	-12277418.956728
2	-1365477.857037
3	-151300.077101
4	-16683.761745
1	472.754574
2	223.894991
3	94.844466
4	41.600957
5	22.172756
6	14.500465
7	7.250362
8	54.408575
9	16.089633
10	44.531014
11	17.929829
12	25.545406
13	41.245609
14	17.436000
15	9.216716
16	26.059031
17	12.689654
18	0.297374
19	12.571388
20	48.517463
21	4.252369
22	9.369850
1	71.180034
2	42.550780
3	-24.551787
1	-163.898611
2	-166.426585
1	25339.369839
2	11628.456510
3	2900.733269
4	2797.828659
5	14125.925198
6	14887.629623
7	2672.592100
8	2436.962512
9	58772.252815
10	5316.211348
11	2124.258661
12	362.426360
13	527.941601
14	1646.891694
15	-227.857351
16	-323.098305
17	-988.003218
18	181777.284381
19	22566.382806
20	1268.345677
21	16600.533635
22	1251.897274
23	17132.823538
24	1297.191470
25	17534.596937
26	1342.338876
27	17978.685952
28	1391.574397
29	18456.171783
30	1444.939780
31	18969.838463
32	1502.769755
33	19521.703789
34	1565.394954
35	20113.808963
36	1633.159375
37	20748.121805
38	1706.415237
39	21426.490266
40	1785.517747
41	22150.581333
42	1870.817855
43	22921.809212
44	1962.652673
45	23741.251913
46	2061.333130
47	24609.556724
48	2167.128432
49	25526.835410
50	2280.246930
51	26492.551661
52	2400.813082
53	27505.403986
54	2528.840403
55	28563.209351
56	2664.200491
57	29662.793125
58	2806.588553
59	30799.893519
60	2955.486212
61	31969.087696
62	3110.122890
63	33163.747962
64	3269.437399
65	34376.033395
66	3432.041601
67	35596.921524
68	3596.188305
69	36816.279109
70	3759.745211
71	38022.967468
72	3920.176233
73	39204.971539
74	4074.530599
75	40349.537314
76	4219.438862
77	41443.298556
78	4351.113497
79	42472.368652
80	4465.350157
81	43422.375190
82	4557.524400
83	44278.413565
84	4622.577899
85	45024.898180
86	4654.987419
87	45645.290642
88	4648.710515
89	46121.686823
90	4597.102416
91	46434.247218
92	4492.800874
93	46560.448873
94	4327.578225
95	46474.149103
96	4092.165554
97	46144.444871
98	3776.061170
99	45534.348377
1	40228.198657
2	8652.857681
3	1750.039793
4	338.895474
5	64.565163
6	13.122119
7	3.633281
8	1.827501
9	1.410000
10	1.127273
11	1.452364
12	1.110384
13	1.267531
14	0.270149
15	1.127478
16	1.335630
17	0.311067
18	1.104743
19	-24.912079
20	-5.537770
21	0.241843
22	1.112881
23	1.467847
24	1.268449
25	1.915688
26	1.503919
27	1.141187
28	1.343072
29	0.792621
30	1.176763
31	1.574725
32	-9.651871
33	-22.203372
34	-2.005584
35	0.726942
36	1.205610
37	2.635962
38	1.461822
39	-6901.866937
40	-860.752627
41	-107.986226
42	-12.928728
43	-0.756944
44	0.874164
45	1.248273
46	2.717499
47	1.565616
48	1.276952
49	17.439342
50	3.626592
51	1.715389
52	1.339755
53	0.373469
54	1.122044
55	1.318830
56	0.368829
57	-0.347691
58	1.132091
59	0.512552
60	1.155246
61	2.345335
62	1.277881
63	1.405917
64	0.965985
65	1.592496
66	7.040848
67	2.203807
68	1.090701
69	1.170321
70	1.797949
71	1.447670
72	1.001382
73	1.236520
74	11.259845
75	-2.637992
76	0.844853
77	1.191113
78	-91.670967
79	-10.876300
80	-0.246130
81	1.016649
82	1.277482
83	4.624492
84	1.853701
85	1.401425
86	1.168845
87	1.359929
88	1.101246
89	2.165484
90	0.589592
91	1.165787
92	1.373672
93	1.054016
94	1.291265
95	12.567992
96	2.957675
97	1.634620
98	1.309602
99	-10.375630
1	-14.523199
2	-33.612183
3	-768.885433
4	-34.516611
1	-89.584560
2	-352.145474
1	-713.090571
2	-7191.043939
1	-13829.996495
2	-17411.398202
3	-18077.144638
4	-18132.343375
5	-18133.288123
6	-18133.289892
7	-18133.289888
1	-12575.149340
2	-14192.142956
3	-14245.459474
4	-14259.546103
5	-14260.678996
6	-14260.718219
7	-14260.718807
1	36350.511676
2	7928.779661
3	1622.149784
4	317.248134
5	61.013777
6	12.549243
7	3.539530
8	1.810367
9	1.405010
10	1.112439
11	1.434063
12	1.016418
13	1.224908
14	84.571828
15	93.411262
16	13.203584
17	2.949608
18	1.508836
19	-111.508874
20	-13.387340
21	-0.846980
22	0.919310
23	-0.230037
24	1.854392
25	1.405722
26	1.200401
27	5.477251
28	1.825443
29	67.757978
30	10.089603
31	2.542147
32	1.536116
33	1.322169
34	62.188544
35	9.447423
36	2.535498
37	1.219669
38	1.227367
39	17.556722
40	8.240285
41	2.337915
42	1.453062
43	0.518888
44	1.136064
45	1.432470
46	1.061160
47	-2.157999
48	-185.215412
49	-22.738089
50	-2.055013
51	0.741658
52	1.155237
53	1.506172
54	2.277570
55	2.966545
56	1.608630
57	1.299329
58	-383.957657
59	-46.937843
60	-5.161167
61	0.279242
62	1.184714
63	1.361790
64	0.363696
65	1.134444
66	1.314229
67	0.757773
68	1.387158
69	1.599231
70	1.295392
71	92283.507546
72	11587.702473
73	1455.281481
74	184.667460
75	24.956227
76	4.608605
77	1.861504
78	1.367095
79	1.065041
80	1.180265
81	-34.383294
82	-3.555302
83	2.214325
84	1.401758
85	1.448756
86	1.103981
87	0.983878
88	-0.350508
89	0.992187
90	1.329769
91	36.652195
92	6.733406
93	2.176352
94	1.462086
95	1.181943
96	1.532080
97	1.253079
98	3.808551
99	1.735027
1	15.254604
2	14.573343
3	13.443221
4	11.585791
5	6.819818
1	48.906919
2	16.849560
3	-118.905058
1	-241.775214
2	-377.794957
3	-1635.484152
1	-4999.129285
2	-15962.892868
3	-17867.485032
4	-18123.664862
5	-18133.248238
6	-18133.289888
7	-18133.289888
1	-12575.149329
2	-14192.142957
3	-14245.459474
4	-14259.546103
5	-14260.678996
6	-14260.718219
7	-14260.718807
