0	-0.988893	-1.274000
1	-0.963375	-1.274000
2	-0.960516	-1.274000
3	-0.960192	-1.274000
4	-0.960156	-1.274000
5	-0.960152	-1.274000
6	-0.960151	-1.274000
7	-0.960151	-1.274000
8	-0.960151	-1.274000
9	-0.960151	-1.274000
10	-0.960151	-1.274000
11	-0.960151	-1.274000
12	-0.960151	-0.960151
